"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.672887333136187,0.962,0.846,0,"1","S100A11"
0,0.903687278492596,0.963,0.857,0,"1","MT-ND4L"
0,0.741529151465001,1,0.987,0,"1","MT-ND1"
0,0.718171661329938,1,0.989,0,"1","MT-ND3"
0,0.899859147897986,0.999,0.992,0,"1","MT-RNR1"
0,0.617432525421542,0.999,0.994,0,"1","MALAT1"
0,0.756647625700057,1,0.996,0,"1","MT-ND5"
0,0.66056598974445,0.999,0.996,0,"1","MT-CO1"
0,0.720079215629661,1,0.997,0,"1","MT-ND2"
0,0.732852699886393,1,0.997,0,"1","MT-CYB"
0,0.742847136444685,0.999,0.997,0,"1","MT-CO2"
